CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,FullName
13505,MRS.,JAMIE,CAI,1956-01-16,M,F,jamie25@adventure-works.com,10000.0,2,Partial College,Manual,Y,JAMIE CAI
13506,MR.,WILLIE,GUO,1955-08-12,S,M,willie16@adventure-works.com,10000.0,2,Partial College,Manual,Y,WILLIE GUO
13507,MRS.,MARGARET,PATTERSON,1955-10-15,M,F,margaret4@adventure-works.com,10000.0,2,Partial College,Manual,Y,MARGARET PATTERSON
13508,MRS.,CASSANDRA,SANCHEZ,1937-08-09,M,F,cassandra21@adventure-works.com,20000.0,1,Graduate Degree,Clerical,Y,CASSANDRA SANCHEZ
13509,MR.,LUCAS,JOHNSON,1937-09-04,M,M,lucas14@adventure-works.com,30000.0,1,Graduate Degree,Clerical,Y,LUCAS JOHNSON
13510,MR.,JON,SHEN,1940-05-15,M,M,jon43@adventure-works.com,10000.0,2,Partial College,Manual,Y,JON SHEN
13511,MR.,ERNEST,LIU,1941-05-04,S,M,ernest4@adventure-works.com,10000.0,2,Partial College,Manual,Y,ERNEST LIU
13512,MRS.,KEN,SÁNCHEZ,1941-09-28,M,F,ken3@adventure-works.com,10000.0,2,Partial College,Manual,Y,KEN SÁNCHEZ
13513,MRS.,ABIGAIL,HENDERSON,1941-09-08,M,F,abigail73@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,ABIGAIL HENDERSON
13514,MRS.,LINDSAY,LUO,1942-02-11,S,F,lindsay6@adventure-works.com,10000.0,3,Partial College,Manual,Y,LINDSAY LUO
13515,MRS.,CARA,LIANG,1942-07-04,M,F,cara12@adventure-works.com,20000.0,1,Partial College,Manual,Y,CARA LIANG
13516,MR.,HAROLD,RAY,1942-02-16,M,M,harold8@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,HAROLD RAY
13517,Unknown,NICOLAS,SHARMA,1942-05-10,S,Unknown,nicolas7@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,NICOLAS SHARMA
13518,MR.,BRENDAN,GOLDSTEIN,1979-07-15,S,M,brendan17@adventure-works.com,10000.0,0,Partial College,Manual,N,BRENDAN GOLDSTEIN
13519,MR.,LUCAS,FOSTER,1978-10-03,S,M,lucas64@adventure-works.com,10000.0,0,Partial College,Manual,Y,LUCAS FOSTER
13520,MS.,CAROL,NELSON,1978-02-08,S,F,carol13@adventure-works.com,10000.0,0,Partial College,Manual,Y,CAROL NELSON
13521,MS.,SANDRA,LU,1978-01-25,S,F,sandra18@adventure-works.com,10000.0,0,Partial College,Manual,Y,SANDRA LU
13522,MR.,LOGAN,TAYLOR,1977-11-23,S,M,logan60@adventure-works.com,10000.0,0,High School,Manual,Y,LOGAN TAYLOR
13523,MS.,ADRIENNE,RUIZ,1976-11-03,S,F,adrienne2@adventure-works.com,10000.0,0,High School,Manual,Y,ADRIENNE RUIZ
13524,MS.,CHERYL,BLANCO,1978-08-11,M,F,cheryl18@adventure-works.com,20000.0,0,Bachelors,Clerical,N,CHERYL BLANCO
13525,MS.,CASSANDRA,VAN,1978-02-09,M,F,cassandra4@adventure-works.com,20000.0,0,Bachelors,Clerical,Y,CASSANDRA VAN
13526,MS.,KRYSTAL,LIU,1978-07-24,M,F,krystal4@adventure-works.com,20000.0,0,Bachelors,Clerical,Y,KRYSTAL LIU
13527,MS.,TONYA,ANDERSEN,1977-07-18,M,F,tonya12@adventure-works.com,20000.0,0,Partial College,Manual,Y,TONYA ANDERSEN
13528,MS.,CARMEN,LOPEZ,1977-09-10,M,F,carmen1@adventure-works.com,20000.0,0,Partial College,Manual,Y,CARMEN LOPEZ
13529,MS.,PAMELA,MARTINEZ,1977-06-02,S,F,pamela21@adventure-works.com,20000.0,0,Partial College,Manual,N,PAMELA MARTINEZ
13530,MRS.,KRYSTAL,CHEN,1943-09-25,M,F,krystal2@adventure-works.com,40000.0,1,Graduate Degree,Clerical,Y,KRYSTAL CHEN
13531,MR.,TYRONE,GUTIERREZ,1961-03-13,M,M,tyrone10@adventure-works.com,30000.0,4,Graduate Degree,Clerical,Y,TYRONE GUTIERREZ
13532,MRS.,MELODY,GILL,1961-04-16,M,F,melody14@adventure-works.com,30000.0,4,Graduate Degree,Clerical,Y,MELODY GILL
13533,MR.,EDUARDO,BUTLER,1961-11-22,S,M,eduardo58@adventure-works.com,30000.0,4,Graduate Degree,Clerical,Y,EDUARDO BUTLER
13534,MRS.,BETH,NAVARRO,1961-07-17,M,F,beth12@adventure-works.com,30000.0,3,Graduate Degree,Clerical,Y,BETH NAVARRO
13535,MR.,OMAR,NARA,1960-06-11,S,M,omar37@adventure-works.com,20000.0,1,Partial College,Manual,N,OMAR NARA
13536,MRS.,ARIANNA,WARD,1959-05-17,S,F,arianna34@adventure-works.com,10000.0,1,High School,Manual,N,ARIANNA WARD
13537,MRS.,JILL,MORENO,1959-10-10,S,F,jill14@adventure-works.com,10000.0,1,High School,Manual,N,JILL MORENO
13538,MRS.,VANESSA,HENDERSON,1959-08-27,S,F,vanessa5@adventure-works.com,20000.0,2,Partial College,Manual,Y,VANESSA HENDERSON
13539,MR.,ROGER,GUO,1959-04-14,S,M,roger22@adventure-works.com,30000.0,3,Graduate Degree,Clerical,Y,ROGER GUO
13540,MRS.,PAULA,ORTEGA,1960-03-06,M,F,paula23@adventure-works.com,40000.0,3,Graduate Degree,Clerical,Y,PAULA ORTEGA
13541,MRS.,ASHLEE,XU,1960-08-12,M,F,ashlee12@adventure-works.com,40000.0,3,Graduate Degree,Clerical,Y,ASHLEE XU
13542,MRS.,SHARON,KUMAR,1958-05-27,M,F,sharon14@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,SHARON KUMAR
13543,MR.,PHILLIP,RANA,1958-08-02,S,M,phillip12@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,PHILLIP RANA
13544,MS.,JOY,MARTIN,1970-12-07,S,F,joy1@adventure-works.com,20000.0,0,Partial College,Manual,Y,JOY MARTIN
13545,MR.,BRAD,SHARMA,1970-06-16,M,M,brad9@adventure-works.com,30000.0,0,Bachelors,Clerical,Y,BRAD SHARMA
13546,MR.,MITCHELL,JAI,1970-07-22,M,M,mitchell10@adventure-works.com,30000.0,0,Bachelors,Clerical,Y,MITCHELL JAI
13547,MRS.,MICHELE,JIMENEZ,1969-02-10,S,F,michele40@adventure-works.com,10000.0,2,High School,Manual,Y,MICHELE JIMENEZ
13548,MS.,BRIDGET,JAI,1970-09-26,M,F,bridget13@adventure-works.com,30000.0,0,Bachelors,Clerical,Y,BRIDGET JAI
13549,MR.,RICHARD,KING,1969-04-17,S,M,richard21@adventure-works.com,10000.0,2,High School,Manual,Y,RICHARD KING
13550,MR.,JOE,MALHOTRA,1969-06-01,S,M,joe9@adventure-works.com,20000.0,0,Partial College,Manual,N,JOE MALHOTRA
13551,MR.,JACOB,LEE,1969-12-04,M,M,jacob18@adventure-works.com,30000.0,0,Bachelors,Clerical,Y,JACOB LEE
13552,MR.,TREVOR,HUGHES,1969-03-02,S,M,trevor11@adventure-works.com,30000.0,0,Bachelors,Clerical,Y,TREVOR HUGHES
13553,MRS.,JESSICA,COLEMAN,1969-10-18,M,F,jessica30@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,JESSICA COLEMAN
13554,MRS.,PAULA,MORENO,1969-11-14,M,F,paula9@adventure-works.com,30000.0,1,Bachelors,Clerical,Y,PAULA MORENO
13555,MS.,TAMMY,SMITH,1969-09-13,M,F,tammy9@adventure-works.com,40000.0,0,Graduate Degree,Clerical,Y,TAMMY SMITH
13556,MS.,ALISHA,NATH,1969-11-13,S,F,alisha43@adventure-works.com,40000.0,0,Graduate Degree,Clerical,Y,ALISHA NATH
13557,MS.,STACEY,LIU,1969-07-25,M,F,stacey4@adventure-works.com,40000.0,0,Graduate Degree,Clerical,Y,STACEY LIU
13558,MS.,KAREN,LU,1969-06-22,M,F,karen21@adventure-works.com,40000.0,0,Graduate Degree,Clerical,Y,KAREN LU
13559,MS.,LORI,RAMOS,1969-06-17,S,F,lori18@adventure-works.com,50000.0,0,Graduate Degree,Skilled Manual,Y,LORI RAMOS
13560,MR.,ANDRES,SHAN,1969-08-16,M,M,andres7@adventure-works.com,50000.0,0,Graduate Degree,Skilled Manual,Y,ANDRES SHAN
13561,MR.,GARY,NAVARRO,1969-08-07,M,M,gary21@adventure-works.com,50000.0,0,Graduate Degree,Skilled Manual,Y,GARY NAVARRO
13562,MR.,BRYANT,VAN,1969-07-15,S,M,bryant4@adventure-works.com,50000.0,0,Graduate Degree,Skilled Manual,Y,BRYANT VAN
13563,MR.,PHILLIP,SAI,1969-08-01,M,M,phillip6@adventure-works.com,50000.0,0,Graduate Degree,Skilled Manual,N,PHILLIP SAI
13564,MRS.,SABRINA,BLANCO,1952-03-25,M,F,sabrina9@adventure-works.com,10000.0,3,Partial College,Manual,N,SABRINA BLANCO
13565,MRS.,TIFFANY,ZHAO,1951-09-20,M,F,tiffany10@adventure-works.com,10000.0,3,Partial College,Manual,N,TIFFANY ZHAO
13566,MRS.,MIKAEL,SANDBERG,1951-06-26,S,F,mikael1@adventure-works.com,10000.0,3,High School,Manual,Y,MIKAEL SANDBERG
13567,MRS.,ANNE,RUBIO,1951-09-25,M,F,anne21@adventure-works.com,10000.0,4,High School,Manual,N,ANNE RUBIO
13568,MR.,MAX,JIMENEZ,1951-05-05,M,M,max6@adventure-works.com,10000.0,4,High School,Manual,N,MAX JIMENEZ
13569,MR.,MARCUS,HALL,1968-08-13,S,M,marcus25@adventure-works.com,10000.0,2,High School,Manual,Y,MARCUS HALL
13570,Unknown,BENJAMIN,JACKSON,1968-06-25,S,Unknown,benjamin48@adventure-works.com,10000.0,2,High School,Manual,Y,BENJAMIN JACKSON
13571,MR.,ALLEN,MEHTA,1968-09-07,M,M,allen12@adventure-works.com,10000.0,2,High School,Manual,N,ALLEN MEHTA
13572,MR.,SHAUN,DENG,1968-09-11,S,M,shaun3@adventure-works.com,10000.0,3,High School,Manual,Y,SHAUN DENG
13573,MR.,EDWIN,PAL,1968-12-04,M,M,edwin35@adventure-works.com,20000.0,1,Partial College,Manual,Y,EDWIN PAL
13574,MRS.,BRENDA,GARCIA,1968-03-03,S,F,brenda18@adventure-works.com,20000.0,1,Partial College,Manual,N,BRENDA GARCIA
13575,MRS.,ALICIA,SHEN,1944-08-25,M,F,alicia1@adventure-works.com,70000.0,5,High School,Professional,Y,ALICIA SHEN
13576,MRS.,TAMARA,LAL,1944-12-22,S,F,tamara20@adventure-works.com,160000.0,3,Bachelors,Management,N,TAMARA LAL
13577,MR.,THEODORE,TORRES,1945-08-14,M,M,theodore12@adventure-works.com,70000.0,5,High School,Professional,Y,THEODORE TORRES
13578,MR.,KARL,NATH,1945-04-24,M,M,karl19@adventure-works.com,70000.0,5,High School,Professional,Y,KARL NATH
13579,MR.,ALAN,CHEN,1946-02-26,M,M,alan6@adventure-works.com,110000.0,3,Bachelors,Management,Y,ALAN CHEN
13580,MRS.,CAROL,XU,1946-07-18,M,F,carol24@adventure-works.com,110000.0,3,Bachelors,Management,N,CAROL XU
13581,MR.,ALBERT,BLANCO,1946-10-19,M,M,albert15@adventure-works.com,130000.0,4,Partial College,Professional,Y,ALBERT BLANCO
13582,MRS.,MARTHA,GAO,1946-09-22,M,F,martha14@adventure-works.com,130000.0,4,Partial College,Professional,Y,MARTHA GAO
13583,MR.,BLAKE,BUTLER,1954-11-12,S,M,blake62@adventure-works.com,90000.0,3,High School,Professional,Y,BLAKE BUTLER
13584,MR.,ISAIAH,COX,1953-08-17,S,M,isaiah9@adventure-works.com,70000.0,4,High School,Professional,Y,ISAIAH COX
13585,MRS.,SAVANNAH,MORRIS,1953-05-17,M,F,savannah17@adventure-works.com,80000.0,4,Partial College,Professional,N,SAVANNAH MORRIS
13586,MR.,LARRY,ALONSO,1953-05-21,M,M,larry10@adventure-works.com,80000.0,4,Partial College,Professional,Y,LARRY ALONSO
13587,MRS.,KRISTINA,SUBRAM,1954-11-24,S,F,kristina13@adventure-works.com,100000.0,3,High School,Professional,Y,KRISTINA SUBRAM
13588,MRS.,DEB,DOMINGUEZ,1954-03-03,M,F,deb5@adventure-works.com,130000.0,3,Partial College,Professional,Y,DEB DOMINGUEZ
13589,MR.,CAMERON,SMITH,1953-10-17,S,M,cameron42@adventure-works.com,90000.0,4,Partial College,Professional,Y,CAMERON SMITH
13590,MR.,LOUIS,XIE,1953-05-18,M,M,louis20@adventure-works.com,170000.0,0,Bachelors,Management,N,LOUIS XIE
13591,MS.,LATASHA,ALONSO,1953-05-25,M,F,latasha8@adventure-works.com,170000.0,0,Bachelors,Management,Y,LATASHA ALONSO
13592,MRS.,GABRIELLA,COLLINS,1952-06-07,M,F,gabriella23@adventure-works.com,70000.0,5,Partial High School,Skilled Manual,Y,GABRIELLA COLLINS
13593,MRS.,DEANNA,NAVARRO,1952-08-18,S,F,deanna36@adventure-works.com,100000.0,3,Partial College,Professional,Y,DEANNA NAVARRO
13594,MRS.,JESSICA,WILLIAMS,1952-01-18,M,F,jessica49@adventure-works.com,100000.0,3,Partial College,Professional,Y,JESSICA WILLIAMS
13595,MR.,COLE,STEWART,1951-06-02,S,M,cole23@adventure-works.com,70000.0,5,Partial High School,Skilled Manual,Y,COLE STEWART
13596,MR.,BILLY,GOMEZ,1951-06-16,M,M,billy2@adventure-works.com,80000.0,4,High School,Professional,N,BILLY GOMEZ
13597,MR.,LANCE,GUTIERREZ,1951-08-05,M,M,lance11@adventure-works.com,90000.0,4,High School,Professional,Y,LANCE GUTIERREZ
13598,MR.,KEITH,LUO,1951-08-16,M,M,keith8@adventure-works.com,120000.0,4,Partial College,Professional,Y,KEITH LUO
13599,MRS.,VALERIE,ZHU,1951-01-15,M,F,valerie16@adventure-works.com,120000.0,4,Partial College,Professional,Y,VALERIE ZHU
13600,MRS.,MARIE,SANZ,1951-02-19,M,F,marie44@adventure-works.com,170000.0,4,Partial College,Professional,N,MARIE SANZ
13601,MRS.,TANYA,DOMINGUEZ,1950-05-06,M,F,tanya9@adventure-works.com,100000.0,3,Partial College,Management,Y,TANYA DOMINGUEZ
13602,MRS.,VIRGINIA,MEHTA,1950-05-17,M,F,virginia16@adventure-works.com,110000.0,4,Partial College,Management,Y,VIRGINIA MEHTA
13603,MRS.,MOLLY,MARTINEZ,1950-06-01,M,F,molly16@adventure-works.com,120000.0,4,Partial College,Management,Y,MOLLY MARTINEZ
13604,MR.,NUAN,ZHENG,1950-09-11,M,M,nuan3@adventure-works.com,130000.0,4,High School,Management,N,NUAN ZHENG
13605,MR.,GERRIT,STRAATSMA,1949-11-18,M,M,gerrit0@adventure-works.com,80000.0,5,High School,Management,N,GERRIT STRAATSMA
13606,MR.,DREW,SHARMA,1949-07-01,M,M,drew10@adventure-works.com,100000.0,3,Partial College,Management,Y,DREW SHARMA
13607,MR.,LEVI,RANA,1949-04-05,S,M,levi10@adventure-works.com,110000.0,4,High School,Management,Y,LEVI RANA
13608,MRS.,KARLA,KUMAR,1949-04-21,M,F,karla8@adventure-works.com,120000.0,4,High School,Management,Y,KARLA KUMAR
13609,MR.,RAMON,YANG,1949-04-15,M,M,ramon4@adventure-works.com,150000.0,5,High School,Management,Y,RAMON YANG
13610,MR.,OMAR,SHARMA,1948-11-28,M,M,omar29@adventure-works.com,80000.0,5,High School,Management,Y,OMAR SHARMA
13611,MR.,MARSHALL,HUANG,1948-03-23,M,M,marshall5@adventure-works.com,90000.0,4,High School,Management,Y,MARSHALL HUANG
13612,MRS.,HAILEY,ROSS,1947-02-21,M,F,hailey25@adventure-works.com,130000.0,5,Partial High School,Professional,N,HAILEY ROSS
13613,MR.,DEREK,JAI,1975-12-24,M,M,derek10@adventure-works.com,60000.0,0,Bachelors,Professional,Y,DEREK JAI
13614,MS.,JULIE,BECKER,1975-04-25,S,F,julie22@adventure-works.com,60000.0,0,Bachelors,Professional,Y,JULIE BECKER
13615,MS.,JACQUELYN,ROWE,1975-03-27,S,F,jacquelyn22@adventure-works.com,60000.0,0,Bachelors,Professional,N,JACQUELYN ROWE
13616,MR.,COLE,RAMIREZ,1976-03-27,M,M,cole9@adventure-works.com,70000.0,0,Bachelors,Professional,Y,COLE RAMIREZ
13617,MR.,GERALD,SURI,1976-03-17,M,M,gerald29@adventure-works.com,70000.0,0,Bachelors,Professional,Y,GERALD SURI
13618,MR.,JAY,RAMAN,1976-11-14,S,M,jay19@adventure-works.com,70000.0,0,Bachelors,Professional,N,JAY RAMAN
13619,MR.,ARTURO,XU,1976-05-11,M,M,arturo13@adventure-works.com,70000.0,0,Bachelors,Professional,Y,ARTURO XU
13620,MR.,DAMIEN,YE,1976-02-01,S,M,damien7@adventure-works.com,70000.0,0,Bachelors,Professional,N,DAMIEN YE
13621,MS.,MELODY,RUIZ,1974-02-01,M,F,melody2@adventure-works.com,60000.0,0,Bachelors,Professional,Y,MELODY RUIZ
13622,MR.,ALAN,WANG,1974-05-07,M,M,alan29@adventure-works.com,70000.0,0,Partial High School,Professional,Y,ALAN WANG
13623,MR.,MITCHELL,CARSON,1973-03-15,M,M,mitchell13@adventure-works.com,80000.0,0,Bachelors,Professional,Y,MITCHELL CARSON
13624,MS.,NICOLE,LONG,1974-03-09,S,F,nicole58@adventure-works.com,80000.0,0,Bachelors,Professional,Y,NICOLE LONG
13625,MR.,JASON,CAMPBELL,1973-11-02,M,M,jason36@adventure-works.com,90000.0,0,Bachelors,Professional,Y,JASON CAMPBELL
13626,MR.,JOHNATHAN,MADAN,1973-09-20,M,M,johnathan9@adventure-works.com,90000.0,0,Bachelors,Professional,N,JOHNATHAN MADAN
13627,MS.,NATASHA,RUBIO,1972-07-07,M,F,natasha21@adventure-works.com,80000.0,0,Bachelors,Professional,Y,NATASHA RUBIO
13628,MS.,KAITLIN,SCHMIDT,1973-12-21,M,F,kaitlin10@adventure-works.com,110000.0,0,Partial College,Management,Y,KAITLIN SCHMIDT
13629,MS.,KARLA,YUAN,1972-07-21,M,F,karla7@adventure-works.com,90000.0,0,Bachelors,Professional,Y,KARLA YUAN
13630,MS.,BRENDA,ARUN,1972-03-16,S,F,brenda10@adventure-works.com,90000.0,0,Bachelors,Professional,N,BRENDA ARUN
13631,MR.,JOE,SUBRAM,1972-11-03,M,M,joe16@adventure-works.com,90000.0,0,Bachelors,Professional,Y,JOE SUBRAM
13632,MS.,CHERYL,MUNOZ,1972-02-07,S,F,cheryl9@adventure-works.com,90000.0,0,Bachelors,Professional,N,CHERYL MUNOZ
13633,MR.,JUAN,RAMOS,1972-03-12,S,M,juan5@adventure-works.com,90000.0,0,Bachelors,Professional,Y,JUAN RAMOS
13634,MS.,ALEXIS,RUSSELL,1972-02-17,M,F,alexis43@adventure-works.com,100000.0,0,High School,Management,Y,ALEXIS RUSSELL
13635,MR.,KURT,DENG,1971-02-23,M,M,kurt1@adventure-works.com,80000.0,0,Bachelors,Professional,Y,KURT DENG
13636,MR.,JARROD,RODRIGUEZ,1971-01-02,M,M,jarrod18@adventure-works.com,90000.0,0,Bachelors,Professional,N,JARROD RODRIGUEZ
13638,MS.,DIANA,ALVAREZ,1972-07-12,S,F,diana3@adventure-works.com,110000.0,0,High School,Management,Y,DIANA ALVAREZ
13639,MR.,COLIN,LIANG,1971-08-07,M,M,colin18@adventure-works.com,100000.0,0,High School,Management,Y,COLIN LIANG
13640,MS.,RACHAEL,PATEL,1971-04-17,M,F,rachael3@adventure-works.com,100000.0,0,High School,Management,N,RACHAEL PATEL
13641,MR.,ADRIAN,WATSON,1970-05-18,S,M,adrian2@adventure-works.com,90000.0,0,Bachelors,Professional,N,ADRIAN WATSON
13642,MS.,CASSIE,NARA,1970-10-10,M,F,cassie15@adventure-works.com,100000.0,0,High School,Management,N,CASSIE NARA
13643,MR.,RONALD,SAI,1970-10-06,S,M,ronald7@adventure-works.com,100000.0,0,Partial High School,Professional,Y,RONALD SAI
13644,MS.,KRISTI,DOMINGUEZ,1970-04-02,M,F,kristi8@adventure-works.com,100000.0,0,Partial High School,Professional,Y,KRISTI DOMINGUEZ
13645,MR.,EUGENE,HE,1970-09-16,S,M,eugene23@adventure-works.com,100000.0,0,Partial High School,Professional,Y,EUGENE HE
13646,MR.,TERRY,YUAN,1970-10-09,M,M,terry10@adventure-works.com,110000.0,0,High School,Management,Y,TERRY YUAN
13647,MR.,ARMANDO,ALONSO,1970-06-13,S,M,armando8@adventure-works.com,120000.0,0,Partial High School,Professional,Y,ARMANDO ALONSO
13648,MR.,ARTURO,SHARMA,1970-10-09,S,M,arturo34@adventure-works.com,120000.0,0,Partial High School,Professional,Y,ARTURO SHARMA
13649,MS.,REBEKAH,SUAREZ,1971-05-08,M,F,rebekah39@adventure-works.com,110000.0,0,Partial High School,Professional,Y,REBEKAH SUAREZ
13650,MR.,JESSIE,SHE,1971-01-08,M,M,jessie29@adventure-works.com,110000.0,0,Partial High School,Management,Y,JESSIE SHE
13651,MR.,JERRY,SHARMA,1971-09-06,M,M,jerry10@adventure-works.com,120000.0,0,Partial High School,Management,Y,JERRY SHARMA
13652,MRS.,TAMARA,ZENG,1941-08-25,M,F,tamara11@adventure-works.com,90000.0,5,Bachelors,Management,Y,TAMARA ZENG
13653,MR.,TONY,CHANDER,1941-03-25,M,M,tony18@adventure-works.com,90000.0,5,Bachelors,Management,Y,TONY CHANDER
13654,MR.,SHAWN,ANDERSEN,1941-02-05,M,M,shawn15@adventure-works.com,100000.0,2,Graduate Degree,Management,Y,SHAWN ANDERSEN
13655,MR.,CHRISTOPHER,WALKER,1941-01-03,M,M,christopher23@adventure-works.com,100000.0,2,Graduate Degree,Management,Y,CHRISTOPHER WALKER
13656,MRS.,FAITH,HOWARD,1941-04-25,M,F,faith30@adventure-works.com,110000.0,2,Graduate Degree,Management,Y,FAITH HOWARD
13657,MRS.,KAYLEE,COLLINS,1941-03-15,S,F,kaylee22@adventure-works.com,110000.0,2,Graduate Degree,Management,Y,KAYLEE COLLINS
13658,MR.,WYATT,BENNETT,1941-03-13,M,M,wyatt53@adventure-works.com,130000.0,2,Bachelors,Management,Y,WYATT BENNETT
13659,MR.,CLAYTON,SHAN,1941-10-18,M,M,clayton28@adventure-works.com,130000.0,2,Bachelors,Management,Y,CLAYTON SHAN
13660,MR.,ETHAN,DAVIS,1942-03-09,M,M,ethan37@adventure-works.com,70000.0,5,Bachelors,Management,Y,ETHAN DAVIS
13661,MR.,ANDRE,SARA,1975-11-07,M,M,andre10@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,Y,ANDRE SARA
13662,MR.,MIGUEL,ROBERTS,1974-11-24,S,M,miguel39@adventure-works.com,20000.0,0,Partial High School,Manual,Y,MIGUEL ROBERTS
13663,MR.,MELVIN,TANG,1973-08-06,S,M,melvin4@adventure-works.com,10000.0,0,Partial High School,Manual,N,MELVIN TANG
13664,MR.,LARRY,DIAZ,1973-02-10,S,M,larry4@adventure-works.com,10000.0,0,Partial High School,Manual,N,LARRY DIAZ
13665,MS.,KRISTI,RANDALL,1973-02-18,M,F,kristi28@adventure-works.com,10000.0,0,Partial High School,Manual,N,KRISTI RANDALL
13666,MS.,TERESA,RUIZ,1973-07-17,S,F,teresa3@adventure-works.com,20000.0,0,Partial High School,Manual,N,TERESA RUIZ
13667,MR.,ANDRES,DENG,1973-05-11,S,M,andres0@adventure-works.com,20000.0,0,Partial High School,Manual,N,ANDRES DENG
13668,MR.,STANLEY,MARTINEZ,1963-10-07,M,M,stanley19@adventure-works.com,60000.0,5,Bachelors,Professional,Y,STANLEY MARTINEZ
13669,MRS.,KRISTY,GILL,1963-03-03,M,F,kristy12@adventure-works.com,60000.0,3,Bachelors,Professional,Y,KRISTY GILL
13670,MRS.,BRITTNEY,ZENG,1963-09-27,S,F,brittney21@adventure-works.com,60000.0,3,Bachelors,Professional,N,BRITTNEY ZENG
13671,MR.,FRANK,RAMOS,1974-02-07,S,M,frank25@adventure-works.com,30000.0,0,Partial College,Clerical,N,FRANK RAMOS
13672,MR.,BENJAMIN,DAVIS,1980-06-07,S,M,benjamin39@adventure-works.com,20000.0,0,Partial High School,Manual,N,BENJAMIN DAVIS
13673,MS.,SANDRA,HE,1980-11-13,S,F,sandra26@adventure-works.com,20000.0,0,Partial High School,Manual,N,SANDRA HE
13674,MR.,DREW,SHEN,1980-01-13,S,M,drew2@adventure-works.com,20000.0,0,Partial High School,Manual,Y,DREW SHEN
13675,MR.,STANLEY,SAI,1980-04-09,S,M,stanley6@adventure-works.com,20000.0,0,Partial High School,Manual,N,STANLEY SAI
13676,MR.,GEORGE,KAPOOR,1980-07-17,M,M,george7@adventure-works.com,20000.0,0,Partial High School,Manual,N,GEORGE KAPOOR
13677,MS.,BRIAN,ALBRECHT,1978-03-28,S,F,brian35@adventure-works.com,30000.0,0,High School,Manual,N,BRIAN ALBRECHT
13678,MR.,WARREN,GOEL,1974-06-25,M,M,warren9@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,Y,WARREN GOEL
13679,MRS.,SANDRA,LI,1974-02-03,M,F,sandra9@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,Y,SANDRA LI
13680,MRS.,JAN,WATSON,1974-11-17,M,F,jan4@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,Y,JAN WATSON
13681,MR.,ADAM,HALL,1973-11-18,S,M,adam51@adventure-works.com,30000.0,0,High School,Manual,Y,ADAM HALL
13682,MR.,FERNANDO,LOPEZ,1973-04-25,S,M,fernando27@adventure-works.com,30000.0,0,High School,Manual,N,FERNANDO LOPEZ
13683,MS.,SHEILA,TORRES,1973-12-03,S,F,sheila12@adventure-works.com,30000.0,0,High School,Manual,N,SHEILA TORRES
13684,MR.,FRANCIS,DOMINGUEZ,1972-05-14,S,M,francis10@adventure-works.com,10000.0,0,Partial High School,Manual,N,FRANCIS DOMINGUEZ
13685,MRS.,BRIANA,TORRES,1973-02-16,M,F,briana11@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,Y,BRIANA TORRES
13686,MR.,PETER,JAI,1973-10-14,M,M,peter17@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,Y,PETER JAI
13687,MR.,MARIO,XIE,1973-08-18,M,M,mario2@adventure-works.com,40000.0,1,Bachelors,Skilled Manual,Y,MARIO XIE
13688,MR.,RUBEN,SANCHEZ,1973-06-19,S,M,ruben21@adventure-works.com,50000.0,0,Graduate Degree,Skilled Manual,N,RUBEN SANCHEZ
13689,MS.,TERESA,RAMOS,1973-04-21,S,F,teresa18@adventure-works.com,50000.0,0,Graduate Degree,Skilled Manual,N,TERESA RAMOS
13690,MS.,CLAUDIA,GAO,1972-02-17,S,F,claudia13@adventure-works.com,20000.0,0,Partial High School,Manual,N,CLAUDIA GAO
13691,MRS.,ARIANA,BAILEY,1972-10-22,S,F,ariana14@adventure-works.com,40000.0,2,Partial College,Clerical,Y,ARIANA BAILEY
13692,MR.,CURTIS,LI,1972-10-21,M,M,curtis3@adventure-works.com,40000.0,2,Partial College,Clerical,N,CURTIS LI
13693,MR.,DOMINIC,GONZALEZ,1971-02-06,S,M,dominic19@adventure-works.com,20000.0,0,Partial High School,Manual,N,DOMINIC GONZALEZ
13694,MS.,SAVANNAH,GRAY,1971-12-14,S,F,savannah4@adventure-works.com,30000.0,0,High School,Manual,Y,SAVANNAH GRAY
13695,MR.,CHRISTIAN,CLARK,1971-04-23,S,M,christian38@adventure-works.com,30000.0,0,High School,Manual,N,CHRISTIAN CLARK
13696,MRS.,KATHERINE,EDWARDS,1971-11-15,S,F,katherine50@adventure-works.com,40000.0,2,Partial College,Clerical,Y,KATHERINE EDWARDS
